tBodyAcc-std()-Y,tBodyAcc-mad()-Y,tBodyAcc-max()-Y,tBodyAcc-iqr()-Y,tGravityAcc-mean()-Z,tGravityAcc-max()-Z,tGravityAcc-min()-Z,fBodyAcc-mean()-Y,fBodyAcc-std()-Y,fBodyAcc-mad()-Y,fBodyAcc-max()-Y,fBodyAcc-bandsEnergy()-17;32,fBodyAccMag-mad(),fBodyAccMag-iqr(),angle(Z;gravityMean)
-0.1966103,-0.29279556,-0.002785917,-0.48550162,-0.2079793,-0.22711785,-0.18013693,-0.37599401,-0.13592576,-0.22747451,-0.12075695,-0.64971051,-0.29033215,-0.69199498,0.22677828
-0.20111352,-0.29627557,0.13449487,-0.45741732,-0.21489674,-0.22711785,-0.19760031,-0.34221675,-0.15178101,-0.29847394,-0.11681845,-0.65914191,-0.30727766,-0.68939176,0.23178288
-0.16943737,-0.24537015,0.13449487,-0.37950874,-0.22770203,-0.23211842,-0.20656426,-0.26693129,-0.13393391,-0.11651267,-0.27224477,-0.62981383,-0.30774589,-0.7156803,0.23959492
-0.1785008,-0.25689384,-0.084872639,-0.40722236,-0.23327633,-0.24944521,-0.20656426,-0.26804344,-0.14568226,-0.14962752,-0.26622181,-0.63564035,-0.27267965,-0.69512242,0.24303898
-0.055066724,-0.15891094,0.24341044,-0.35615677,-0.17397419,-0.12018188,-0.23000324,-0.039335939,-0.061283051,0.050066002,-0.2954009,-0.53050635,-0.17858334,-0.58135515,0.20120231
-0.1078712,-0.19161301,0.075320124,-0.37385817,-0.23514726,-0.19722101,-0.23000324,-0.1710417,-0.084120296,-0.042612296,-0.19377355,-0.57566408,-0.23236183,-0.63233004,0.24471351
-0.14956387,-0.25110172,0.1104077,-0.5068997,-0.22473311,-0.22742468,-0.22909314,-0.26955613,-0.10658061,-0.25174705,-0.070401403,-0.61274653,-0.24954949,-0.63323615,0.23881389
-0.16468562,-0.27762066,0.1104077,-0.43231494,-0.21862173,-0.22742468,-0.2011949,-0.32062154,-0.11058292,-0.22355037,-0.077718966,-0.62512512,-0.27650522,-0.63834587,0.23335527
-0.22007516,-0.32165586,0.074841265,-0.4521051,-0.22321689,-0.23439517,-0.2011949,-0.39146867,-0.16193825,-0.29069629,-0.12270917,-0.67297695,-0.34759763,-0.70411677,0.23700432
-0.22989322,-0.31705711,-0.012677999,-0.45859052,-0.220235,-0.23375038,-0.20187286,-0.28537631,-0.20897893,-0.24554744,-0.19140199,-0.68682732,-0.39142068,-0.73244456,0.23544414
-0.1953773,-0.26544801,-0.012677999,-0.33853369,-0.2295847,-0.23375038,-0.21121949,-0.22877232,-0.18250642,-0.14018202,-0.29200951,-0.65247437,-0.3319237,-0.70770847,0.24077267
-0.20268443,-0.29925161,0.067744053,-0.41019968,-0.22659421,-0.22856683,-0.21121949,-0.2536065,-0.18339872,-0.15159504,-0.24652658,-0.66176853,-0.29851539,-0.67067919,0.23880024
-0.077808273,-0.16241647,0.047897734,-0.29722605,-0.16805355,-0.10148662,-0.24405316,-0.1551188,-0.049015027,0.021176426,-0.22078999,-0.54522576,-0.25506873,-0.63861124,0.19808379
-0.12671074,-0.19651185,-0.026576685,-0.32733781,-0.24798091,-0.18314392,-0.24502797,-0.11477196,-0.13137604,-0.12049263,-0.24804549,-0.60072909,-0.25250903,-0.6467849,0.25459242
-0.14185017,-0.22642313,-0.01329241,-0.36928467,-0.24678103,-0.24634014,-0.24502797,-0.17849684,-0.12777837,-0.074921105,-0.21049791,-0.60462776,-0.26402677,-0.65738553,0.2543444
-0.19175194,-0.28912363,-0.01329241,-0.45859013,-0.24406951,-0.24634014,-0.23092879,-0.23770861,-0.17423184,-0.22468013,-0.30284593,-0.65251459,-0.23576407,-0.65460273,0.25093508
-0.22390427,-0.31542945,-0.12008138,-0.41552237,-0.24066211,-0.23946347,-0.23092879,-0.36996166,-0.17324549,-0.25453932,-0.17884492,-0.67182721,-0.32914436,-0.72664919,0.24819721
-0.21729504,-0.32152441,-0.039745565,-0.51227072,-0.22013502,-0.23017089,-0.21116738,-0.34880535,-0.17103295,-0.26172306,-0.16282614,-0.67057697,-0.33899255,-0.708282,0.23490919
-0.15342963,-0.26770132,0.083637306,-0.42644354,-0.22720994,-0.23017089,-0.21649592,-0.13286373,-0.16157781,-0.16633144,-0.28069338,-0.62214134,-0.19793676,-0.60145516,0.24004555
-0.14398891,-0.24054193,0.083637306,-0.36229219,-0.24070373,-0.24775639,-0.21655888,-0.18432317,-0.12855362,-0.053609335,-0.2695259,-0.60407676,-0.26747808,-0.64863053,0.24919022
-0.90669433,-0.93939862,-0.74719243,-0.97002408,-0.060821273,-0.07021553,-0.052732494,-0.88033919,-0.91938369,-0.8879878,-0.95116156,-0.99551056,-0.82019116,-0.97856968,0.12549063
-0.98375357,-0.98795707,-0.92075884,-0.99266864,-0.048491456,-0.07021553,-0.031128593,-0.97805019,-0.98664211,-0.98194533,-0.99027286,-0.99981592,-0.94708844,-0.99771267,0.11703229
-0.98496706,-0.98587799,-0.93792852,-0.98723001,-0.050248509,-0.071686571,-0.024588782,-0.98180934,-0.9863701,-0.98182882,-0.99231194,-0.9998335,-0.97655319,-0.99944854,0.11822048
-0.98194783,-0.98375139,-0.91703649,-0.98563811,-0.050903155,-0.076057265,-0.024959848,-0.97974435,-0.98280593,-0.9788962,-0.98585845,-0.99976617,-0.97615417,-0.99939084,0.11867256
-0.98160944,-0.98493232,-0.91101129,-0.98693174,-0.052344229,-0.076057265,-0.027434508,-0.97664231,-0.98396282,-0.97730957,-0.99091156,-0.99976428,-0.96990417,-0.99911361,0.11965157
-0.98094033,-0.9834315,-0.91101129,-0.98538515,-0.055267154,-0.07866694,-0.030749939,-0.97881333,-0.9817521,-0.97504902,-0.98731597,-0.99976214,-0.97380935,-0.99922223,0.1216381
-0.98565631,-0.98665348,-0.93406682,-0.98718141,-0.05739609,-0.081094498,-0.030943495,-0.98060786,-0.98821846,-0.98411811,-0.99341041,-0.99986125,-0.98898654,-0.99977027,0.12309681
-0.99230033,-0.99270273,-0.93623885,-0.99273051,-0.057443663,-0.081910276,-0.030943495,-0.99124353,-0.99269428,-0.99082921,-0.99564087,-0.99993701,-0.99566953,-0.99994955,0.12312498
-0.98766775,-0.9894911,-0.93116853,-0.99155012,-0.055726911,-0.079597396,-0.0297543,-0.98561731,-0.98851764,-0.98486327,-0.99339377,-0.99987356,-0.99142356,-0.99979922,0.12195209
-0.98719731,-0.98845326,-0.93116853,-0.98928614,-0.054233034,-0.079415673,-0.028271561,-0.98530912,-0.98795424,-0.98483912,-0.99186874,-0.99987154,-0.98855937,-0.99973002,0.12094344
-0.97408007,-0.97457747,-0.9096652,-0.97665418,-0.041007325,-0.063290775,-0.024913578,-0.97198099,-0.97483457,-0.97380032,-0.9752234,-0.99954623,-0.81717037,-0.98022762,0.11204174
-0.989685,-0.99195262,-0.91888992,-0.99341606,-0.039828078,-0.063290775,-0.015369589,-0.98646997,-0.99126312,-0.98758589,-0.99457071,-0.99991556,-0.96946507,-0.99921593,0.11109719
-0.99463698,-0.99484159,-0.94018869,-0.99443888,-0.042190364,-0.066483584,-0.015369589,-0.99318335,-0.9953192,-0.99419985,-0.99626837,-0.99997002,-0.98551154,-0.9997277,0.11273611
-0.99611223,-0.996347,-0.94213948,-0.99640511,-0.041794726,-0.066330258,-0.015246876,-0.99479144,-0.99677613,-0.99483371,-0.99818906,-0.99998091,-0.99336729,-0.9998947,0.11246108
-0.99624907,-0.99641727,-0.94173804,-0.99638834,-0.039476074,-0.063013424,-0.014699761,-0.99580541,-0.99638393,-0.99551755,-0.99611809,-0.99998237,-0.99518849,-0.99992258,0.11087328
-0.9964764,-0.99638946,-0.94173804,-0.99617073,-0.037271915,-0.062851639,-0.012466905,-0.99598746,-0.99664274,-0.99632734,-0.99687074,-0.99998259,-0.99364093,-0.9998959,0.1093753
-0.99544901,-0.9957526,-0.93940755,-0.99571827,-0.036231476,-0.061722758,-0.009848053,-0.99474536,-0.99571107,-0.99475466,-0.99657649,-0.99997067,-0.99625335,-0.99993857,0.10867154
-0.9927223,-0.99369016,-0.93381342,-0.99426948,-0.03775839,-0.061722758,-0.015591263,-0.990836,-0.99359883,-0.99022211,-0.99663305,-0.99995818,-0.94790432,-0.99820973,0.10970906
-0.94027379,-0.95976561,-0.83112012,-0.98183243,-0.041200729,-0.062479837,-0.026675516,-0.9363192,-0.94177218,-0.91796364,-0.96937502,-0.9978315,-0.8625051,-0.98944545,0.1120546
-0.9382878,-0.95517739,-0.83112012,-0.97516326,-0.053662076,-0.064504596,-0.040291838,-0.93401307,-0.93992437,-0.91599732,-0.97319751,-0.99774282,-0.86033137,-0.98874574,0.12055025
-0.96496857,-0.97248868,-0.88088283,-0.98254318,-0.059585902,-0.06521707,-0.040291838,-0.96049543,-0.96680557,-0.95687114,-0.9793109,-0.99925388,-0.92635571,-0.99595128,0.12457235
-0.96275038,-0.96744709,-0.88088283,-0.97499237,-0.040657701,-0.048270681,-0.038306408,-0.96110321,-0.96327163,-0.95449602,-0.97500639,-0.99915794,-0.92924894,-0.99642794,0.11168817
-0.94722788,-0.95350323,-0.92337166,-0.9631295,0.018275623,0.007101387,-0.008809308,-0.93921385,-0.95066383,-0.94464651,-0.95407935,-0.99859026,-0.80341985,-0.97516527,0.071546413
-0.98517645,-0.98718005,-0.92337166,-0.98991512,0.023290417,0.007101387,0.0436126,-0.9810646,-0.98713631,-0.98143656,-0.99320375,-0.9998821,-0.96613353,-0.99885188,0.067960016
-0.99203792,-0.99269006,-0.93512203,-0.99258367,0.01987647,-0.005705807,0.0436126,-0.98989649,-0.99304482,-0.99048048,-0.99543308,-0.99994512,-0.97547243,-0.99941139,0.070324801
-0.99412733,-0.99438568,-0.93569855,-0.99436329,0.019256421,-0.005705807,0.043722618,-0.99378498,-0.99417161,-0.99360225,-0.99596573,-0.99996091,-0.97986808,-0.99958113,0.070772981
-0.99598166,-0.99606774,-0.94255459,-0.99557332,0.017741933,-0.009162378,0.043721055,-0.99564281,-0.99605171,-0.9956541,-0.99611619,-0.99997312,-0.99218735,-0.9998709,0.071808379
-0.99711834,-0.99726286,-0.94546649,-0.99608298,0.018001555,-0.009348533,0.043721055,-0.99728927,-0.99693502,-0.99675053,-0.99748354,-0.99998204,-0.99264391,-0.99989059,0.071622002
-0.9988669,-0.99885519,-0.94563698,-0.99864483,0.017702289,-0.009348533,0.042399991,-0.99846332,-0.999073,-0.99851996,-0.99917191,-0.99999495,-0.98704875,-0.99978637,0.071827336
-0.99829255,-0.99833374,-0.94126869,-0.99789327,0.016357149,-0.009644306,0.042333186,-0.99806006,-0.99836317,-0.99814133,-0.99861093,-0.99999302,-0.98482943,-0.9997533,0.072758468
-0.99709122,-0.99738138,-0.94126869,-0.99734418,0.015819505,-0.011897808,0.042293264,-0.99630254,-0.99745926,-0.99634086,-0.99836493,-0.99998461,-0.99104987,-0.99983007,0.07312245
-0.99730944,-0.99728791,-0.94156613,-0.99668468,0.01622332,-0.010429397,0.042293264,-0.99619776,-0.99790225,-0.9966907,-0.99850047,-0.99998604,-0.9926014,-0.99986995,0.072836606
-0.99613082,-0.99658886,-0.93647325,-0.9968915,0.017423354,-0.009509205,0.042592574,-0.99540216,-0.9964264,-0.99600385,-0.99650409,-0.99997816,-0.99143249,-0.99987123,0.072014621
-0.92622864,-0.92941155,-0.92273437,-0.93440526,0.050563593,0.038209872,0.026055639,-0.93319327,-0.92337749,-0.93917278,-0.91783806,-0.99676994,-0.85374419,-0.98625067,0.049681135
-0.98066695,-0.98189742,-0.92273437,-0.9826003,0.046789108,0.036332485,0.067320694,-0.97914253,-0.98118242,-0.98115077,-0.98037263,-0.99973129,-0.969287,-0.99905079,0.051685662
-0.98882284,-0.99075514,-0.93354698,-0.99349849,0.044714273,0.022830695,0.067320694,-0.98747428,-0.98932006,-0.98645433,-0.99140866,-0.9998882,-0.97045318,-0.99913123,0.053345535
-0.99366512,-0.99453598,-0.93932338,-0.99538628,0.049683206,0.02406529,0.070284854,-0.99143007,-0.99479942,-0.99306113,-0.99584765,-0.99996421,-0.97782581,-0.99946741,0.049927553
-0.99301514,-0.99378527,-0.93397177,-0.99471719,0.052009472,0.026333196,0.07619926,-0.99215208,-0.99331728,-0.99157377,-0.99554109,-0.99995982,-0.97288654,-0.99917395,0.048313618
-0.99186807,-0.99249407,-0.93397177,-0.99367125,0.052046246,0.026697044,0.070956247,-0.99068175,-0.99232457,-0.99066031,-0.99403422,-0.9999504,-0.95937323,-0.99867007,0.048306793
-0.98990146,-0.99080548,-0.93505466,-0.99260993,0.045769026,0.026697044,0.063674666,-0.98763347,-0.99091798,-0.9879869,-0.99420726,-0.9999157,-0.95633928,-0.9985116,0.052627645
-0.98344075,-0.98895964,-0.91134681,-0.99305211,0.046862778,0.037086505,0.063674666,-0.97908465,-0.98549073,-0.97896998,-0.99205236,-0.99982125,-0.95155241,-0.9981409,0.051873977
-0.9816198,-0.98551811,-0.91134681,-0.98704188,0.059442605,0.037909398,0.067107042,-0.97766242,-0.9833967,-0.97581828,-0.98914923,-0.99979726,-0.95281274,-0.99811015,0.043214341
-0.97994466,-0.98337955,-0.89028274,-0.98707267,0.06000875,0.037909398,0.079183005,-0.97229662,-0.98392476,-0.97870494,-0.99043285,-0.99985622,-0.94813426,-0.99767497,0.042803981
-0.98079855,-0.9852821,-0.89028274,-0.98930347,0.054211342,0.030724146,0.078757149,-0.97147204,-0.98606357,-0.97961594,-0.99148688,-0.99984739,-0.95067826,-0.99781658,0.046792996
-0.99183571,-0.99322051,-0.93137759,-0.99436561,0.053832119,0.026820704,0.078757149,-0.98996194,-0.99267581,-0.99070014,-0.99475637,-0.99993653,-0.97287414,-0.99933094,0.047065894
-0.99408313,-0.99479581,-0.93660503,-0.99540226,0.055023192,0.026824792,0.079385174,-0.99280122,-0.99464349,-0.99239422,-0.99702714,-0.9999698,-0.97747512,-0.99952927,0.046247775
-0.99446799,-0.99523037,-0.93660503,-0.99626515,0.056389387,0.030149747,0.081079232,-0.99263232,-0.99538375,-0.99429769,-0.99635382,-0.99996881,-0.98537626,-0.99974109,0.045310839
-0.29748057,-0.31438217,-0.7467467,-0.39686134,0.21426564,0.1958352,0.19858762,-0.38504993,-0.26561967,-0.40197112,-0.2515445,-0.73242632,0.00836222,-0.41176267,-0.073341689
-0.87715453,-0.87816566,-0.7467467,-0.88733391,0.20938839,0.19529711,0.21779334,-0.88024173,-0.87576003,-0.85418679,-0.91507517,-0.99142273,-0.86579234,-0.98581797,-0.062959199
-0.89197645,-0.90762394,-0.80235906,-0.9380429,0.19870645,0.17456194,0.21779334,-0.89476469,-0.89069578,-0.87746259,-0.918888,-0.99341368,-0.90384158,-0.99198861,-0.057672753
-0.94131505,-0.94840848,-0.88766348,-0.96057961,0.20175749,0.17290281,0.21785898,-0.93632254,-0.94328277,-0.93174508,-0.95906631,-0.9980303,-0.9465477,-0.99659141,-0.059580773
-0.9480146,-0.95584624,-0.90668151,-0.96803519,0.19932059,0.17290281,0.21138497,-0.9515173,-0.94645467,-0.94906944,-0.94651984,-0.99833565,-0.95280564,-0.9977619,-0.05768229
-0.93422114,-0.93479155,-0.90854266,-0.94411474,0.18903028,0.16798802,0.2069103,-0.96207079,-0.92544304,-0.94957649,-0.91927607,-0.99730438,-0.925324,-0.99672792,-0.050218383
-0.97493439,-0.975536,-0.90854266,-0.97715521,0.18442774,0.15466689,0.2069103,-0.98288189,-0.97194681,-0.97623781,-0.97036987,-0.9995413,-0.97586242,-0.99951155,-0.046803802
-0.96931923,-0.97538062,-0.89842459,-0.98599774,0.18354184,0.15319967,0.20562163,-0.97031514,-0.96872857,-0.96451187,-0.97731778,-0.9993553,-0.96330518,-0.99883511,-0.046117852
-0.97041241,-0.97707487,-0.89842459,-0.98711695,0.18243392,0.15129473,0.20454579,-0.97041588,-0.97023102,-0.96681486,-0.97996728,-0.99941339,-0.96003449,-0.99873283,-0.045362908
-0.98716525,-0.98822346,-0.93126317,-0.98755155,0.18090315,0.15129473,0.20286155,-0.98847645,-0.98644488,-0.98716022,-0.98502742,-0.99987523,-0.98220151,-0.99969525,-0.04433234
-0.98941954,-0.98998736,-0.93126317,-0.99023574,0.17916157,0.14800674,0.20208786,-0.99135035,-0.98845515,-0.99080042,-0.9861502,-0.99990031,-0.99310812,-0.99992171,-0.04314112
-0.98577836,-0.98659514,-0.92387297,-0.98925894,0.17910181,0.14933486,0.2018718,-0.98770107,-0.98481743,-0.98642649,-0.98333446,-0.99983255,-0.98629914,-0.99979916,-0.043172037
-0.9091701,-0.92950288,-0.86840396,-0.9636316,0.26241572,0.28001475,0.22597251,-0.88418014,-0.92110766,-0.89968345,-0.95384892,-0.99560446,-0.74949341,-0.95509291,-0.10104867
-0.94838504,-0.94967818,-0.91701164,-0.9492717,0.21087533,0.22772605,0.21830102,-0.96287651,-0.94323086,-0.9528467,-0.93971047,-0.99833275,-0.9113018,-0.99494437,-0.065223849
-0.9750006,-0.97682909,-0.91701164,-0.97802791,0.19325338,0.16886356,0.20807417,-0.97630917,-0.97428262,-0.97319791,-0.98009888,-0.99956263,-0.97690301,-0.99941252,-0.053060473
-0.96868792,-0.96886994,-0.91508382,-0.97168813,0.18748234,0.16207782,0.20607311,-0.98213731,-0.9641524,-0.97672683,-0.96045456,-0.99931706,-0.96873721,-0.99925925,-0.04869577
-0.96672495,-0.96635981,-0.91508382,-0.96385833,0.18660549,0.15835296,0.20607311,-0.98296188,-0.96150122,-0.97722653,-0.95544929,-0.99923189,-0.97045049,-0.9993697,-0.048162998
-0.9363866,-0.94937094,-0.78225235,-0.96404637,0.18820653,0.16249557,0.20872941,-0.9273931,-0.94021726,-0.93218021,-0.94764236,-0.99772407,-0.90029627,-0.99268879,-0.049264559
-0.92215064,-0.93083731,-0.78225235,-0.94501825,0.19716677,0.18024198,0.20872941,-0.91679581,-0.92423269,-0.92563815,-0.92461132,-0.99659181,-0.9075744,-0.99300926,-0.055821745
-0.95383964,-0.9558729,-0.90770014,-0.96213979,0.20462459,0.18024198,0.21526578,-0.95749778,-0.9522229,-0.9516175,-0.95737137,-0.99866557,-0.92790095,-0.99649646,-0.061201628
-0.94459953,-0.95270491,-0.87242534,-0.96188959,0.1930992,0.17980043,0.2042854,-0.92898703,-0.95210462,-0.93419674,-0.97278084,-0.99865879,-0.93706129,-0.9961119,-0.052743984
-0.9421847,-0.95109423,-0.87242534,-0.96475916,0.18359793,0.15838689,0.2042854,-0.92759579,-0.9490369,-0.92918771,-0.97099873,-0.99840038,-0.94940582,-0.99707629,-0.045983368
-0.94765347,-0.94921186,-0.9095544,-0.95417066,0.18082173,0.15299868,0.19882603,-0.96128032,-0.94273761,-0.95359555,-0.93932734,-0.99827291,-0.96138357,-0.9987675,-0.043980083
-0.96684529,-0.96706815,-0.91148605,-0.97043982,0.17892616,0.15178322,0.19882603,-0.98248427,-0.96175596,-0.9762293,-0.95885488,-0.99923641,-0.96568594,-0.99918353,-0.042468312
-0.26322573,-0.29931774,-0.057938137,-0.35731181,-0.061627819,-0.056875163,-0.059958117,-0.38101257,-0.22154689,-0.26647889,-0.27062681,-0.71406398,-0.41242648,-0.7663287,0.12601016
-0.24944243,-0.28841631,0.008087069,-0.34228641,-0.086641419,-0.092342303,-0.066326429,-0.31057631,-0.22657649,-0.20738066,-0.263115,-0.6975358,-0.50134923,-0.79002911,0.14303934
-0.24182218,-0.29670239,0.008087069,-0.37248832,-0.092594236,-0.11145169,-0.067616337,-0.30215031,-0.21923524,-0.21258409,-0.29396302,-0.69834882,-0.56410097,-0.80321627,0.14698961
-0.17603646,-0.22669703,-0.051893454,-0.2589459,-0.091530331,-0.11063373,-0.067616337,-0.25669831,-0.14621649,-0.21932733,-0.19804176,-0.64341612,-0.57266834,-0.81488282,0.1462915
-0.20877907,-0.25000876,-0.090606722,-0.25532543,-0.087662542,-0.10624655,-0.06712251,-0.28624461,-0.18012584,-0.27112955,-0.16201973,-0.66825549,-0.54353271,-0.81909759,0.14368496
-0.26166584,-0.29737843,-0.17624074,-0.27717629,-0.084857254,-0.10624655,-0.061432805,-0.35509431,-0.2278112,-0.2724983,-0.23629065,-0.70473811,-0.59466787,-0.8466069,0.14173824
-0.27758691,-0.31699407,-0.22384424,-0.35744026,-0.086534993,-0.10644972,-0.064308036,-0.40036121,-0.23443364,-0.31054168,-0.269246,-0.72047595,-0.62587041,-0.87352741,0.14298679
-0.40075074,-0.45403508,-0.22384424,-0.52761573,-0.090702907,-0.11019898,-0.065348132,-0.4179887,-0.39398253,-0.35211523,-0.42944941,-0.81494068,-0.58016527,-0.8599431,0.14595525
-0.48053551,-0.51800694,-0.30572403,-0.63151805,-0.095375736,-0.11649928,-0.073809015,-0.47169066,-0.48394667,-0.40037621,-0.55368796,-0.86008346,-0.58731816,-0.87599728,0.1489864
-0.43053625,-0.45769541,-0.29022715,-0.52478283,-0.10011941,-0.11787409,-0.079417518,-0.44595784,-0.42445569,-0.33594751,-0.54020836,-0.8263862,-0.58895709,-0.85829662,0.15204807
-0.42993015,-0.45547681,-0.29022715,-0.50964863,-0.098308293,-0.11685922,-0.079417518,-0.47056582,-0.41455801,-0.374764,-0.51614962,-0.82662986,-0.62938129,-0.88142125,0.15084882
-0.42951492,-0.45037925,-0.33358707,-0.46569309,-0.092891287,-0.11197029,-0.06898314,-0.41329996,-0.4359387,-0.35243634,-0.53145984,-0.83064004,-0.65249349,-0.89759327,0.14723198
-0.40219802,-0.4175158,-0.33358707,-0.3947093,-0.092400999,-0.11197029,-0.06691392,-0.40986632,-0.39909299,-0.33501572,-0.47601548,-0.81704072,-0.67438167,-0.90443502,0.14691132
-0.26812048,-0.29904541,-0.000881869,-0.3435329,-0.059033485,-0.065445316,-0.054752044,-0.30505866,-0.25398169,-0.19100878,-0.35329457,-0.71450497,-0.49328716,-0.78929903,0.12417905
-0.2606375,-0.28150672,-0.21707553,-0.29573854,-0.078576044,-0.079316328,-0.063201949,-0.35228552,-0.22738117,-0.26215492,-0.25301861,-0.70844619,-0.55126559,-0.83741194,0.13742402
-0.30288243,-0.33768812,-0.21707553,-0.43061192,-0.087768122,-0.10812859,-0.063201949,-0.40734768,-0.26563642,-0.34026747,-0.30789446,-0.74194653,-0.55754238,-0.84714317,0.143582
-0.35988458,-0.39479143,-0.22707874,-0.42763757,-0.089247999,-0.10941346,-0.066906212,-0.4162333,-0.33887022,-0.3818635,-0.35211553,-0.78383097,-0.66563554,-0.88885605,0.14465315
-0.29909556,-0.32421829,-0.22707874,-0.3624527,-0.084848459,-0.099755211,-0.066906212,-0.40503515,-0.26135827,-0.31037559,-0.31209984,-0.73644397,-0.59233898,-0.86445266,0.14182302
-0.24535499,-0.26785329,-0.1578793,-0.27539619,-0.084522552,-0.099755211,-0.065797194,-0.39483502,-0.1938612,-0.29458373,-0.23307273,-0.69525486,-0.50538321,-0.82304955,0.14165258
-0.25229841,-0.27288978,-0.1578793,-0.29741235,-0.088948411,-0.11027894,-0.065797194,-0.37506619,-0.20899237,-0.26464362,-0.26258405,-0.70489455,-0.50016028,-0.80731599,0.14468656
-0.24395899,-0.26706737,-0.076423071,-0.32119227,-0.088406117,-0.11027894,-0.064513107,-0.38781919,-0.19413436,-0.25895588,-0.25920107,-0.69370017,-0.54769848,-0.81745317,0.14419357
-0.2210555,-0.25643142,-0.076423071,-0.33162522,-0.088323506,-0.10932374,-0.064513107,-0.34013383,-0.17873243,-0.23236847,-0.26213406,-0.67448151,-0.54486687,-0.82447395,0.14407799
-0.2527699,-0.28158756,-0.14130062,-0.31071925,-0.085568216,-0.10358631,-0.064465647,-0.3270326,-0.22533862,-0.25923396,-0.26029517,-0.70968625,-0.57195021,-0.85398437,0.14228225
-0.30730436,-0.33602136,-0.23712291,-0.34698737,-0.082629904,-0.10287129,-0.059045405,-0.41336657,-0.26957574,-0.31887152,-0.30131629,-0.74623721,-0.57901606,-0.86833305,0.1402938
-0.32774199,-0.35440214,-0.28895422,-0.3621571,-0.088231779,-0.10287129,-0.072058668,-0.38743649,-0.30550713,-0.28652487,-0.35437063,-0.76141554,-0.62968791,-0.87253942,0.14404675
-0.34952403,-0.36873344,-0.32663933,-0.36640377,-0.095504225,-0.11257779,-0.072563936,-0.30901049,-0.36610128,-0.2831849,-0.42193087,-0.79019188,-0.62526942,-0.88621599,0.14894239
0.032771917,-0.034156243,0.36491295,-0.1767631,-0.070850463,-0.086642331,-0.067154382,-0.028400381,0.055993118,0.087653324,-0.17132829,-0.42620256,-0.10563166,-0.49562152,0.13262804
0.14923994,0.050511633,0.36491295,-0.11893627,-0.066217653,-0.086642331,-0.042745358,-0.10415592,0.2349427,0.10098515,0.26383053,-0.28261245,0.011157793,-0.34520479,0.12911706
